"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","comparison"
155.193419522498,3.72429443173882,0.965899060737246,3.85578015667202,0.000115361128428295,0.000565607674718533,"YAL056W","hypoglycemic_vs_control"
22.7019583957706,1.88309100018245,1.08325885350241,1.73835735945662,0.0821478651922362,0.126703363577833,"YAL058W","hypoglycemic_vs_control"
1.68805897147771,5.93325599546786,1.43193013906089,4.14353733720493,3.41989360604286e-05,0.000202261304796074,"YAL059W","hypoglycemic_vs_control"
315.974669116397,2.68377170655393,0.73740698432769,3.63947150432916,0.000273198166192299,0.00116423241512408,"YAL060W","hypoglycemic_vs_control"
2798.9387190532,4.37411019073062,0.720626086349208,6.06987489571807,1.28009930190806e-09,2.15114704218657e-08,"YAL061W","hypoglycemic_vs_control"
122.46923585272,4.09317105057837,0.9611961095124,4.25841408435868,2.05882317734327e-05,0.000131321925677422,"YAL062W","hypoglycemic_vs_control"
37.0029998034828,-1.46602035443776,1.09782560293376,-1.33538546607043,0.181750219113259,0.245758445356702,"YAL063C","hypoglycemic_vs_control"
0.130311058846923,6.76653562198634,3.41831526604692,1.97949431089527,0.0477603795426772,0.0810396371416365,"YAL063C-A","hypoglycemic_vs_control"
4.94562766529034,5.93189414681398,1.50073749840397,3.95265271449706,7.72895709422739e-05,0.000404661725357077,"YAL064C-A","hypoglycemic_vs_control"
0.194568949903306,6.71672827916579,3.41827587643228,1.96494622493026,0.0494204618323544,0.0832862459006103,"YAL064W","hypoglycemic_vs_control"
0.761807972762413,7.01254799065767,1.77142784327016,3.95869807359022,7.53594296574394e-05,0.000395954062646529,"YAL064W-B","hypoglycemic_vs_control"
0.298310923985014,7.23039570501862,3.41880133599316,2.1148920321567,0.0344391504459503,0.0627680147990752,"YAL065C","hypoglycemic_vs_control"
245.158817874793,0.262636641497528,1.07079904751792,0.24527164280386,0.80624610701354,0.848891002272687,"YAL067C","hypoglycemic_vs_control"
